1452813403.537115,1452813403.544285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813403.744674,1452813403.751843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813403.952061,1452813403.959236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813404.159425,1452813404.166593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813404.366784,1452813404.373963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813404.574191,1452813404.581358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813404.781544,1452813404.788717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813404.988898,1452813404.996113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813405.196298,1452813405.203469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813405.403649,1452813405.410822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813405.610994,1452813405.618163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813405.818335,1452813405.825502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813406.025676,1452813406.032879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813406.233058,1452813406.240222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813406.440395,1452813406.447565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813406.647736,1452813406.655013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813406.855191,1452813406.862355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813407.062521,1452813407.069687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813407.269856,1452813407.277028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813407.477204,1452813407.484371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813407.684549,1452813407.691712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813407.891886,1452813407.899058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813408.099228,1452813408.106451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813408.306618,1452813408.313792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813408.513969,1452813408.521133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813408.721323,1452813408.728493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813408.928703,1452813408.935875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813409.136053,1452813409.143222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813409.343403,1452813409.350567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813409.550741,1452813409.557907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813409.758088,1452813409.765263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813409.965438,1452813409.972603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813410.172772,1452813410.179916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813410.380088,1452813410.387261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813410.587434,1452813410.594635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813410.794814,1452813410.801956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813411.002127,1452813411.009292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813411.209464,1452813411.216633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813411.416805,1452813411.423974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813411.624179,1452813411.631343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
1452813411.831512,1452813411.838684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000
