1454003025.760676,1454003025.761076,-0.856227,0.486343,-0.079104,-0.023437,-0.000533,0.013583
1454003025.762301,1454003025.762699,-0.856227,0.486343,-0.079104,-0.023437,-0.000533,0.013583
1454003025.763805,1454003025.764201,-0.848903,0.481948,-0.070559,-0.029828,-0.005060,0.012517
1454003025.765296,1454003025.765693,-0.850612,0.483413,-0.064211,-0.031693,-0.005593,0.015713
1454003025.766786,1454003025.767181,-0.854274,0.483902,-0.076174,-0.030095,-0.002663,0.014914
1454003025.768275,1454003025.768672,-0.849391,0.481948,-0.073489,-0.027964,-0.000533,0.013050
1454003025.769764,1454003025.770160,-0.845241,0.481948,-0.073244,-0.025567,-0.002131,0.014115
1454003025.771253,1454003025.771649,-0.845485,0.490005,-0.071780,-0.027165,0.000533,0.014914
1454003025.772746,1454003025.773144,-0.851344,0.479263,-0.061769,-0.027431,0.003196,0.016246
1454003025.774243,1454003025.774639,-0.844752,0.484878,-0.061037,-0.026632,0.000799,0.017577
1454003025.775733,1454003025.776130,-0.855007,0.486343,-0.067873,-0.026899,-0.001065,0.017844
1454003025.777223,1454003025.777619,-0.852321,0.489273,-0.083743,-0.029562,-0.001332,0.016512
1454003025.778712,1454003025.779107,-0.855495,0.479019,-0.062014,-0.031160,-0.002397,0.013316
1454003025.780200,1454003025.780596,-0.852077,0.483169,-0.067385,-0.030894,-0.001065,0.013316
1454003025.781710,1454003025.782106,-0.846706,0.484146,-0.068606,-0.027431,-0.004261,0.010387
1454003025.783201,1454003025.783598,-0.848415,0.483902,-0.070803,-0.024768,-0.003995,0.011186
1454003025.784691,1454003025.785088,-0.844752,0.489761,-0.061281,-0.027431,-0.002930,0.010653
1454003025.786180,1454003025.786577,-0.846217,0.484146,-0.062990,-0.026899,-0.000533,0.014382
1454003025.787669,1454003025.788066,-0.844508,0.486343,-0.065920,-0.026899,-0.003729,0.016246
1454003025.789158,1454003025.789555,-0.850368,0.479995,-0.069582,-0.028230,-0.006658,0.016512
1454003025.790646,1454003025.791043,-0.849879,0.486343,-0.064699,-0.030894,-0.003462,0.013583
1454003025.792138,1454003025.792535,-0.846950,0.483902,-0.071047,-0.033291,-0.003462,0.012251
1454003025.793636,1454003025.794032,-0.848170,0.484634,-0.066652,-0.027165,-0.004528,0.010120
1454003025.795126,1454003025.795523,-0.846461,0.482437,-0.071291,-0.026366,-0.003196,0.011718
1454003025.796616,1454003025.797013,-0.844508,0.480728,-0.072756,-0.028230,-0.003462,0.015979
1454003025.798110,1454003025.798508,-0.844508,0.480972,-0.074709,-0.030361,-0.005859,0.013316
1454003025.799600,1454003025.799997,-0.844997,0.488052,-0.069582,-0.027698,-0.003196,0.012251
1454003025.801089,1454003025.801486,-0.850612,0.485855,-0.067141,-0.029562,0.000799,0.014648
1454003025.802580,1454003025.802977,-0.850856,0.483657,-0.073000,-0.029029,-0.001332,0.014914
1454003025.804077,1454003025.804473,-0.851344,0.483657,-0.066652,-0.028763,-0.002131,0.013583
1454003025.805566,1454003025.805962,-0.842799,0.483169,-0.070315,-0.024502,-0.001332,0.013050
1454003025.807055,1454003025.807451,-0.849147,0.481948,-0.074221,-0.027964,0.000799,0.015180
1454003025.808543,1454003025.808940,-0.847438,0.484146,-0.071780,-0.027431,0.002930,0.015713
1454003025.810032,1454003025.810429,-0.847926,0.483169,-0.071047,-0.027698,0.003196,0.013583
1454003025.811522,1454003025.811918,-0.848415,0.481460,-0.069338,-0.029296,-0.000533,0.012784
1454003025.813014,1454003025.813410,-0.851833,0.479751,-0.073244,-0.030894,-0.001332,0.013849
1454003025.814504,1454003025.814900,-0.854518,0.478774,-0.062014,-0.030361,0.001864,0.015447
