1454002865.938358,1454002865.938759,-0.044435,0.979522,-0.075442,-0.028230,0.001332,0.016512
1454002865.940064,1454002865.940464,-0.045656,0.976592,-0.084475,-0.028497,0.000266,0.020773
1454002865.941589,1454002865.941988,-0.037111,0.974151,-0.066897,-0.032225,-0.002663,0.015447
1454002865.943111,1454002865.943510,-0.035646,0.978057,-0.067873,-0.031426,0.002397,0.009588
1454002865.944625,1454002865.945022,-0.044923,0.977813,-0.079836,-0.030095,-0.000799,0.009055
1454002865.946145,1454002865.946554,-0.047365,0.977081,-0.072512,-0.032225,-0.004261,0.008256
1454002865.947681,1454002865.948079,-0.037599,0.988067,-0.060549,-0.034622,-0.003196,0.006125
1454002865.949196,1454002865.949594,-0.038820,0.996612,-0.063234,-0.033024,-0.000266,0.006392
1454002865.950708,1454002865.951105,-0.049562,0.991241,-0.072756,-0.035954,0.001332,0.014914
1454002865.952220,1454002865.952618,-0.044435,0.984649,-0.061769,-0.036753,0.002131,0.016512
1454002865.953737,1454002865.954134,-0.040529,0.983184,-0.050539,-0.030627,0.001598,0.012251
1454002865.955250,1454002865.955648,-0.043214,0.973907,-0.055177,-0.028763,-0.001065,0.013050
1454002865.956765,1454002865.957162,-0.040284,0.964873,-0.064699,-0.035421,-0.006125,0.013316
1454002865.958275,1454002865.958672,-0.029786,0.966094,-0.054933,-0.032758,-0.009055,0.011186
1454002865.959786,1454002865.960184,-0.033204,0.993927,-0.060060,-0.028497,-0.005326,0.004528
1454002865.961297,1454002865.961822,-0.043703,0.995148,-0.057131,-0.032225,0.002930,0.005060
1454002865.963146,1454002865.963544,-0.038575,0.987091,-0.058107,-0.027698,-0.002131,0.012517
1454002865.964662,1454002865.965060,-0.036866,0.983917,-0.053957,-0.025301,0.000533,0.010120
1454002865.966173,1454002865.966571,-0.046388,0.983428,-0.057619,-0.027165,0.004794,0.010919
1454002865.967685,1454002865.968082,-0.051759,0.967559,-0.052004,-0.027165,-0.003462,0.011718
1454002865.969196,1454002865.969594,-0.041261,0.965850,-0.046388,-0.024236,-0.007457,0.008789
1454002865.970708,1454002865.971106,-0.035157,0.984893,-0.050539,-0.022904,0.003462,0.006658
1454002865.972221,1454002865.972619,-0.052736,0.981719,-0.056887,-0.023170,0.004261,0.007457
1454002865.973735,1454002865.974133,-0.045900,0.970977,-0.065676,-0.029828,-0.014382,0.009854
1454002865.975247,1454002865.975644,-0.033448,0.981964,-0.060793,-0.026366,-0.008256,0.008256
1454002865.976757,1454002865.977154,-0.043947,0.984649,-0.068606,-0.020773,0.008789,0.010919
1454002865.978267,1454002865.978679,-0.058596,0.985137,-0.073977,-0.025301,0.001598,0.014648
1454002865.979796,1454002865.980194,-0.042238,0.972442,-0.066652,-0.031426,-0.008789,0.019708
1454002865.981308,1454002865.981730,-0.026124,0.976592,-0.056398,-0.026366,-0.000266,0.017045
1454002865.982855,1454002865.983252,-0.049562,0.959014,-0.072024,-0.019974,0.011186,0.008522
1454002865.984374,1454002865.984772,-0.052248,0.969268,-0.076662,-0.025034,-0.002131,0.011186
