1454002931.863234,1454002931.863634,-0.048830,-0.000244,-1.081820,-0.026899,-0.005060,0.008789
1454002931.864881,1454002931.865280,-0.048830,0.006348,-1.084506,-0.026632,-0.005060,0.017577
1454002931.866402,1454002931.866801,-0.035646,0.005371,-1.089145,-0.022904,-0.006392,0.020773
1454002931.867917,1454002931.868315,-0.021729,0.005127,-1.084994,-0.028497,-0.003729,0.016512
1454002931.869438,1454002931.869838,-0.017823,0.010010,-1.085971,-0.029828,-0.001864,0.016246
1454002931.870964,1454002931.871361,-0.022462,0.008057,-1.083041,-0.031426,0.004261,0.006924
1454002931.872479,1454002931.872876,-0.029542,0.002686,-1.084018,-0.032225,0.008522,0.005060
1454002931.873997,1454002931.874395,-0.037111,0.001709,-1.080111,-0.026366,0.001864,0.011452
1454002931.875510,1454002931.875908,-0.044923,0.005127,-1.075472,-0.029828,-0.001598,0.011718
1454002931.877022,1454002931.877421,-0.043703,0.005371,-1.087435,-0.027431,-0.003995,0.018110
1454002931.878537,1454002931.878936,-0.036622,0.006592,-1.090121,-0.025301,-0.005859,0.018376
1454002931.880048,1454002931.880446,-0.030763,0.006836,-1.093539,-0.027431,-0.006392,0.018376
1454002931.881558,1454002931.881956,-0.019532,0.006836,-1.090854,-0.030095,0.000533,0.016246
1454002931.883073,1454002931.883471,-0.017823,0.008789,-1.091586,-0.031693,0.002930,0.014382
1454002931.884584,1454002931.884983,-0.032228,0.001953,-1.087191,-0.027698,0.005326,0.008789
1454002931.886099,1454002931.886497,-0.036622,0.005615,-1.087924,-0.030894,0.005593,0.008789
1454002931.887611,1454002931.888009,-0.044923,-0.004151,-1.088656,-0.023437,0.001332,0.012784
1454002931.889122,1454002931.889520,-0.041261,0.010743,-1.083285,-0.025833,-0.001065,0.014115
1454002931.890633,1454002931.891031,-0.034913,-0.004151,-1.081088,-0.024236,-0.011452,0.017577
1454002931.892152,1454002931.892550,-0.033692,0.010254,-1.083285,-0.024236,-0.008256,0.017577
1454002931.893679,1454002931.894077,-0.031251,-0.000977,-1.091342,-0.026632,-0.001864,0.013050
1454002931.895199,1454002931.895597,-0.026368,0.005371,-1.090365,-0.027698,-0.001864,0.011985
1454002931.896716,1454002931.897171,-0.040529,-0.000732,-1.092807,-0.032758,0.002131,0.011718
1454002931.898296,1454002931.898694,-0.033937,0.000000,-1.094272,-0.030095,0.002663,0.012251
