1454002805.898981,1454002805.899381,0.084719,-0.991485,-0.071291,-0.014382,-0.005060,0.014115
1454002805.900688,1454002805.901086,0.089114,-0.993439,-0.054201,-0.020507,-0.000799,0.021572
1454002805.902213,1454002805.902611,0.093509,-0.996857,-0.037355,-0.018110,0.007723,0.020773
1454002805.903740,1454002805.904138,0.086917,-1.005158,-0.029786,-0.006658,0.017311,0.017311
1454002805.905252,1454002805.905834,0.083254,-1.016144,-0.035401,-0.006392,0.011452,0.019442
1454002805.906962,1454002805.907361,0.079592,-1.015168,-0.041505,-0.004794,-0.006924,0.020241
1454002805.908481,1454002805.908879,0.096683,-1.017121,-0.028077,-0.010653,-0.009321,0.012784
1454002805.909993,1454002805.910390,0.100101,-1.020295,-0.017823,-0.011718,-0.002397,0.009588
1454002805.911504,1454002805.911902,0.095706,-1.019807,-0.022217,-0.015447,0.009321,0.003462
1454002805.913020,1454002805.913419,0.095950,-1.022004,-0.022950,-0.016778,0.009055,0.003462
1454002805.914534,1454002805.914933,0.093997,-1.020295,-0.030030,-0.019974,0.001864,0.003196
1454002805.916050,1454002805.916448,0.094241,-1.015900,-0.019288,-0.021306,-0.004528,0.004528
1454002805.917562,1454002805.917959,0.104984,-1.005890,0.000000,-0.019974,0.000533,0.007457
1454002805.919073,1454002805.919470,0.104495,-1.007111,-0.009033,-0.020507,0.005060,0.003462
1454002805.920584,1454002805.920982,0.093997,-1.007843,-0.008789,-0.021572,0.008256,0.004528
1454002805.922100,1454002805.922500,0.096927,-1.004425,-0.019044,-0.028497,0.005326,0.006125
1454002805.923633,1454002805.924031,0.090091,-1.003204,-0.026612,-0.037552,-0.006924,0.009588
1454002805.925151,1454002805.925550,0.101321,-1.000763,-0.025391,-0.043677,-0.007457,0.008522
1454002805.926669,1454002805.927067,0.111087,-1.011017,-0.018311,-0.049536,-0.003196,0.008789
1454002805.928186,1454002805.928585,0.112308,-1.018342,-0.025391,-0.049803,-0.001065,0.006924
1454002805.929705,1454002805.930102,0.105716,-1.022492,-0.019532,-0.049004,-0.002930,0.006658
1454002805.931223,1454002805.931621,0.106937,-1.018342,-0.031007,-0.047139,-0.005859,0.005060
1454002805.932745,1454002805.933144,0.105228,-1.017365,-0.027345,-0.041014,-0.010653,0.003462
1454002805.934264,1454002805.934662,0.113529,-1.005890,-0.033448,-0.039949,-0.007723,0.000799
1454002805.935782,1454002805.936180,0.107669,-1.003693,-0.045412,-0.039416,-0.005326,0.001598
1454002805.937300,1454002805.937698,0.107181,-1.001984,-0.055177,-0.040748,-0.003196,0.007457
1454002805.938819,1454002805.939216,0.108646,-1.000275,-0.056398,-0.045808,-0.001598,0.009321
1454002805.940338,1454002805.940736,0.109378,-1.001495,-0.053224,-0.050868,-0.002131,0.011186
1454002805.941938,1454002805.942336,0.116459,-0.998321,-0.049562,-0.045541,-0.002930,0.014648
1454002805.943464,1454002805.943861,0.108158,-1.018586,-0.053224,-0.041280,-0.000533,0.014914
1454002805.944983,1454002805.945380,0.117435,-1.021516,-0.052004,-0.038084,-0.000799,0.016778
1454002805.946500,1454002805.946898,0.110599,-1.023225,-0.060305,-0.029828,-0.003995,0.014382
1454002805.948020,1454002805.948418,0.116214,-1.023225,-0.054689,-0.025034,-0.006658,0.014115
1454002805.949538,1454002805.949935,0.110111,-1.010041,-0.056398,-0.017844,-0.005326,0.014115
1454002805.951054,1454002805.951452,0.112064,-1.006623,-0.066897,-0.020507,-0.000533,0.015713
1454002805.952573,1454002805.952971,0.111332,-1.001251,-0.064943,-0.023437,0.002131,0.012251
1454002805.954094,1454002805.954492,0.111087,-1.008087,-0.062746,-0.022371,-0.001864,0.014382
1454002805.955615,1454002805.956013,0.105960,-1.006623,-0.046144,-0.018376,-0.002663,0.019708
1454002805.957133,1454002805.957531,0.116703,-1.005646,-0.041505,-0.016246,-0.001065,0.016246
1454002805.958651,1454002805.959048,0.104495,-1.001495,-0.052736,-0.013849,0.001332,0.017577
1454002805.960167,1454002805.960566,0.112552,-1.007355,-0.051515,-0.014382,0.006392,0.020507
1454002805.961711,1454002805.962110,0.098392,-1.011505,-0.042970,-0.009588,0.002930,0.023437
1454002805.963232,1454002805.963630,0.100589,-1.011750,-0.042482,-0.010387,-0.001598,0.023437
1454002805.964753,1454002805.965151,0.106204,-1.012726,-0.028321,-0.009588,0.003995,0.019442
1454002805.966456,1454002805.966855,0.107425,-1.018342,-0.037355,-0.017844,0.004794,0.021306
1454002805.967978,1454002805.968376,0.106693,-1.017121,-0.027833,-0.016246,0.003995,0.017577
1454002805.969496,1454002805.969893,0.098636,-1.015412,-0.027833,-0.016512,0.001864,0.013316
